form_id,side,doc_hash,token_position,char_start,char_end,snippet_status,snippet_error_code,snippet_start,snippet_end,snippet_text,snippet_preview_single_line,form_reference_count,form_evaluated_count,witness_ordinal_in_form
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2257,13118,13121,present,,12998,13241," in its
notice a limitation affecting its right
to make a use or disclosure that is re-
quired by law or permitted by
§ 164.512(j)(1)(i).
(ii) For the covered entity to apply a
change in its more limited uses and
disclosures to protected healt", in its ⏎ notice a limitation affecting its right ⏎ to make a use or disclosure that is re- ⏎ quired by law or permitted by ⏎ § 164.512(j)(1)(i). ⏎ (ii) For the covered entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected healt,28,28,24
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2295,13333,13336,present,,13213,13456,"sclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph (b)(1)(v)(C) of this section.
(3) Revisions","sclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph (b)(1)(v)(C) of this section. ⏎ (3) Revisions",28,28,25
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2932,16957,16960,present,,16837,17080," at the
service delivery site for individuals to
request to take with them; and
720Dept. of Health and Human Services
§ 164.520
(B) Post the notice in a clear and
prominent location where it is reason-
able to expect individuals seeking serv-
", at the ⏎ service delivery site for individuals to ⏎ request to take with them; and ⏎ 720Dept. of Health and Human Services ⏎ § 164.520 ⏎ (B) Post the notice in a clear and ⏎ prominent location where it is reason- ⏎ able to expect individuals seeking serv- ⏎ ,28,28,26
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3604,21023,21026,present,,20903,21146,"ications: Docu-
mentation. A covered entity must docu-
ment compliance with the notice re-
quirements, as required by § 164.530(j),
by retaining copies of the notices
issued by the covered entity and, if ap-
plicable, any written acknowledgmen","ications: Docu- ⏎ mentation. A covered entity must docu- ⏎ ment compliance with the notice re- ⏎ quirements, as required by § 164.530(j), ⏎ by retaining copies of the notices ⏎ issued by the covered entity and, if ap- ⏎ plicable, any written acknowledgmen",28,28,27
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,6,37,40,present,,0,160,"Dept. of Health and Human Services
§ 164.520
that each is appropriately dated and
signed
in
accordance
with
§ 164.512(i)(2)(i) and (v).
(ii) Identity of public ",Dept. of Health and Human Services ⏎ § 164.520 ⏎ that each is appropriately dated and ⏎ signed ⏎ in ⏎ accordance ⏎ with ⏎ § 164.512(i)(2)(i) and (v). ⏎ (ii) Identity of public ,28,28,0
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,18,110,113,present,,0,233,"Dept. of Health and Human Services
§ 164.520
that each is appropriately dated and
signed
in
accordance
with
§ 164.512(i)(2)(i) and (v).
(ii) Identity of public officials. A cov-
ered entity must rely, if such reliance is
reasonable u","Dept. of Health and Human Services ⏎ § 164.520 ⏎ that each is appropriately dated and ⏎ signed ⏎ in ⏎ accordance ⏎ with ⏎ § 164.512(i)(2)(i) and (v). ⏎ (ii) Identity of public officials. A cov- ⏎ ered entity must rely, if such reliance is ⏎ reasonable u",28,28,1
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,331,1994,1997,present,,1874,2117,"f the covered entity
relies on the exercise of professional
judgment in making a use or disclosure
in accordance with § 164.510 or acts on a
good faith belief in making a disclosure
in accordance with § 164.512(j).
[65 FR 82802, Dec. 28, 2000,","f the covered entity ⏎ relies on the exercise of professional ⏎ judgment in making a use or disclosure ⏎ in accordance with § 164.510 or acts on a ⏎ good faith belief in making a disclosure ⏎ in accordance with § 164.512(j). ⏎ [65 FR 82802, Dec. 28, 2000,",28,28,2
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,347,2077,2080,present,,1957,2200,"e or disclosure
in accordance with § 164.510 or acts on a
good faith belief in making a disclosure
in accordance with § 164.512(j).
[65 FR 82802, Dec. 28, 2000, as amended at 67
FR 53270, Aug. 14, 2002; 78 FR 5700, Jan. 25,
2013; 78 FR 34266, ","e or disclosure ⏎ in accordance with § 164.510 or acts on a ⏎ good faith belief in making a disclosure ⏎ in accordance with § 164.512(j). ⏎ [65 FR 82802, Dec. 28, 2000, as amended at 67 ⏎ FR 53270, Aug. 14, 2002; 78 FR 5700, Jan. 25, ⏎ 2013; 78 FR 34266, ",28,28,3
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,377,2216,2219,present,,2096,2339,"82802, Dec. 28, 2000, as amended at 67
FR 53270, Aug. 14, 2002; 78 FR 5700, Jan. 25,
2013; 78 FR 34266, June 7, 2013]
§ 164.520 Notice of privacy practices
for protected health information.
(a) Standard: Notice of privacy prac-
tices—(1) Right","82802, Dec. 28, 2000, as amended at 67 ⏎ FR 53270, Aug. 14, 2002; 78 FR 5700, Jan. 25, ⏎ 2013; 78 FR 34266, June 7, 2013] ⏎ § 164.520 Notice of privacy practices ⏎ for protected health information. ⏎ (a) Standard: Notice of privacy prac- ⏎ tices—(1) Right",28,28,4
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,660,3825,3828,present,,3705,3948,"and that creates
or receives protected health informa-
tion in addition to summary health in-
formation as defined in § 164.504(a) or
information on whether the individual
is participating in the group health
plan, or is enrolled in or has
dis","and that creates ⏎ or receives protected health informa- ⏎ tion in addition to summary health in- ⏎ formation as defined in § 164.504(a) or ⏎ information on whether the individual ⏎ is participating in the group health ⏎ plan, or is enrolled in or has ⏎ dis",28,28,5
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,745,4295,4298,present,,4175,4418,"o not apply
to such group health plan.
(iii) A group health plan that pro-
vides health benefits solely through an
717§ 164.520
45 CFR Subtitle A (10–1–24 Edition)
insurance contract with a health insur-
ance issuer or HMO, and does not cre-
a","o not apply ⏎ to such group health plan. ⏎ (iii) A group health plan that pro- ⏎ vides health benefits solely through an ⏎ 717§ 164.520 ⏎ 45 CFR Subtitle A (10–1–24 Edition) ⏎ insurance contract with a health insur- ⏎ ance issuer or HMO, and does not cre- ⏎ a",28,28,6
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,785,4519,4522,present,,4399,4642,"and does not cre-
ate or receive protected health infor-
mation other than summary health in-
formation as defined in § 164.504(a) or
information on whether an individual
is participating in the group health
plan, or is enrolled in or has
dise","and does not cre- ⏎ ate or receive protected health infor- ⏎ mation other than summary health in- ⏎ formation as defined in § 164.504(a) or ⏎ information on whether an individual ⏎ is participating in the group health ⏎ plan, or is enrolled in or has ⏎ dise",28,28,7
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1167,6752,6755,present,,6632,6875,", such
as 42 CFR part 2.
(E) A description of the types of uses
and disclosures that require an author-
ization under § 164.508(a)(2)–(a)(4), a
statement that other uses and disclo-
sures not described in the notice will
be made only with the ",", such ⏎ as 42 CFR part 2. ⏎ (E) A description of the types of uses ⏎ and disclosures that require an author- ⏎ ization under § 164.508(a)(2)–(a)(4), a ⏎ statement that other uses and disclo- ⏎ sures not described in the notice will ⏎ be made only with the ",28,28,8
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1210,6994,6997,present,,6874,7117," individual’s
written authorization, and a statement
that the individual may revoke an au-
thorization
as
provided
by
§ 164.508(b)(5).
(F) A description, including at least
one example, of the types of uses and
disclosures
prohibited
under
§ 1"," individual’s ⏎ written authorization, and a statement ⏎ that the individual may revoke an au- ⏎ thorization ⏎ as ⏎ provided ⏎ by ⏎ § 164.508(b)(5). ⏎ (F) A description, including at least ⏎ one example, of the types of uses and ⏎ disclosures ⏎ prohibited ⏎ under ⏎ § 1",28,28,9
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1231,7116,7119,present,,6996,7239,"4.508(b)(5).
(F) A description, including at least
one example, of the types of uses and
disclosures
prohibited
under
§ 164.502(a)(5)(iii) in sufficient detail for
an individual to understand the prohi-
bition.
(G) A description, including at ","4.508(b)(5). ⏎ (F) A description, including at least ⏎ one example, of the types of uses and ⏎ disclosures ⏎ prohibited ⏎ under ⏎ § 164.502(a)(5)(iii) in sufficient detail for ⏎ an individual to understand the prohi- ⏎ bition. ⏎ (G) A description, including at ",28,28,10
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1269,7340,7343,present,,7220,7463,"tion, including at least
one example, of the types of uses and
disclosures for which an attestation is
required under § 164.509.
(H) A statement adequate to put the
individual on notice of the potential
for information disclosed pursuant to
th","tion, including at least ⏎ one example, of the types of uses and ⏎ disclosures for which an attestation is ⏎ required under § 164.509. ⏎ (H) A statement adequate to put the ⏎ individual on notice of the potential ⏎ for information disclosed pursuant to ⏎ th",28,28,11
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1362,7898,7901,present,,7778,8021," must include a separate
statement informing the individual of
such activities, as applicable:
(A) In accordance with § 164.514(f)(1),
the covered entity may contact the in-
dividual to raise funds for the covered
entity and the individual has"," must include a separate ⏎ statement informing the individual of ⏎ such activities, as applicable: ⏎ (A) In accordance with § 164.514(f)(1), ⏎ the covered entity may contact the in- ⏎ dividual to raise funds for the covered ⏎ entity and the individual has",28,28,12
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1399,8102,8105,present,,7982,8225,"e covered
entity and the individual has a right to
opt out of receiving such communica-
tions;
(B) In accordance with § 164.504(f), the
group health plan, or a health insur-
ance issuer or HMO with respect to a
group health plan, may disclose ","e covered ⏎ entity and the individual has a right to ⏎ opt out of receiving such communica- ⏎ tions; ⏎ (B) In accordance with § 164.504(f), the ⏎ group health plan, or a health insur- ⏎ ance issuer or HMO with respect to a ⏎ group health plan, may disclose ",28,28,13
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1474,8516,8519,present,,8396,8639,"aragraph (1)(viii) of the definition of
health plan, intends to use or disclose
718Dept. of Health and Human Services
§ 164.520
protected health information for un-
derwriting purposes, a statement that
the covered entity is prohibited from
us","aragraph (1)(viii) of the definition of ⏎ health plan, intends to use or disclose ⏎ 718Dept. of Health and Human Services ⏎ § 164.520 ⏎ protected health information for un- ⏎ derwriting purposes, a statement that ⏎ the covered entity is prohibited from ⏎ us",28,28,14
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1719,10034,10037,present,,9914,10157,"A) The right to request restrictions
on certain uses and disclosures of pro-
tected health information as provided
by § 164.522(a), including a statement
that the covered entity is not required
to agree to a requested restriction, ex-
cept in ","A) The right to request restrictions ⏎ on certain uses and disclosures of pro- ⏎ tected health information as provided ⏎ by § 164.522(a), including a statement ⏎ that the covered entity is not required ⏎ to agree to a requested restriction, ex- ⏎ cept in ",28,28,15
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1747,10197,10200,present,,10077,10320,"covered entity is not required
to agree to a requested restriction, ex-
cept in case of a disclosure restricted
under § 164.522(a)(1)(vi);
(B) The right to receive confidential
communications of protected health
information as provided by § 16","covered entity is not required ⏎ to agree to a requested restriction, ex- ⏎ cept in case of a disclosure restricted ⏎ under § 164.522(a)(1)(vi); ⏎ (B) The right to receive confidential ⏎ communications of protected health ⏎ information as provided by § 16",28,28,16
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1766,10318,10321,present,,10198,10441,"64.522(a)(1)(vi);
(B) The right to receive confidential
communications of protected health
information as provided by § 164.522(b),
as applicable;
(C) The right to inspect and copy pro-
tected health information as provided
by § 164.524;
(D) T","64.522(a)(1)(vi); ⏎ (B) The right to receive confidential ⏎ communications of protected health ⏎ information as provided by § 164.522(b), ⏎ as applicable; ⏎ (C) The right to inspect and copy pro- ⏎ tected health information as provided ⏎ by § 164.524; ⏎ (D) T",28,28,17
49ab2b4265d189adf513383c77bf024fe9e97e0d07f7805806084787de979359,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1785,10427,10430,present,,10307,10550,"vided by § 164.522(b),
as applicable;
(C) The right to inspect and copy pro-
tected health information as provided
by § 164.524;
(D) The right to amend protected
health information as provided by
§ 164.526;
(E) The right to receive an account-","vided by § 164.522(b), ⏎ as applicable; ⏎ (C) The right to inspect and copy pro- ⏎ tected health information as provided ⏎ by § 164.524; ⏎ (D) The right to amend protected ⏎ health information as provided by ⏎ § 164.526; ⏎ (E) The right to receive an account-",28,28,18
